ause,bvi_std_mean,calibrated_coverage_95,calibrated_coverage_error,calibrated_gaussian_crps,calibrated_gaussian_nll,calibrated_mpiw_95,calibrated_sample_quantile_coverage_95,calibration_scale,components,coverage_95,crps,data_misfit,ensemble_dispersion_scale,epsilon_mae,epsilon_rmse,event_auprc,event_auroc,event_brier,event_ece,event_prevalence,final_objective,gaussian_nll,global_index,mc_dropout_dispersion_scale,method,mixture_effective_components,mixture_max_weight,model_name,mpiw_95,neural_center,noise_std,normalized_rmse,physics_evaluations,posterior_mean_alpha,posterior_mean_line_search,posterior_mean_policy,posterior_mean_projection_max_error,posterior_mean_selected_label,posterior_precision_condition,posterior_precision_data_trace,posterior_sample_std_mean,posterior_std_prior_actual_mean,posterior_std_prior_requested_mean,posterior_std_prior_scale,sample_quantile_coverage_95,snr_db,split,stage_line_search_gains,stage_line_search_objectives,stage_new_weights,std_error_spearman,trust_std,view,wall_seconds
,,,,,,,,,,,,0.10636167973279953,,0.3535192310810089,0.47360163927078247,,,,,,,,592,,nn,,,model_593.mat,,,,0.05920020490884781,1,,,,,,,,,,,,,10.0,test,,,,,,mixed_10db,0.7503526210784912
0.019389585062687276,,0.969512939453125,0.019512939453125044,0.03377847258089064,-1.0764081982503315,0.3129445386954587,0.95843505859375,7.976083234617511,,0.3073272705078125,0.03904947069405068,0.10698463767766953,,0.350527809143523,0.4695431548222507,0.839247739204958,0.9982736417241088,0.0017287021213107639,0.0019485473632812511,0.006744384765625,,34.42989887442968,592,,mc_dropout,,,model_593.mat,0.039235365208611345,,,0.058692894352781334,1,,,,,,,,,,,,0.2816314697265625,10.0,test,,,,0.15223849516055127,,mixed_10db,1.0359022617340088
0.01841442370694348,,0.9808349609375,0.030834960937500044,0.033449196061491035,-1.2770883849132504,0.36750639469422675,0.9195709228515625,4.708565913660769,,0.5915069580078125,0.0325847703892839,0.09758412837982178,,0.3156818788389046,0.435160989548016,0.8204464909232353,0.999472360680767,0.0019427490234375001,0.0026153564453124992,0.006744384765625,,2.8356321760871928,592,,deep_ensemble,,,model_593.mat,0.07805059999680472,,,0.054395123693502,1,,,,,,,,,,,,0.4506378173828125,10.0,test,,,,0.10579890903638106,,mixed_10db,0.8915960788726807
,,,,,,,,,0,,,0.10432358831167221,,0.3580964207649231,0.47219163179397583,,,,,,2.8663971424102783,,592,,residual_map,,,model_593.mat,,,,0.05902395397424698,7,,,,,,1.0,0.0,,,,,,10.0,test,,,,,0.03,mixed_10db,9.994240045547485
0.022196226892479434,,0.9572601318359375,0.007260131835937544,0.0385074454388426,-1.1420654436922562,0.41303902890358524,0.9549713134765625,1.912344593926287,0,0.8645782470703125,0.03404950621728381,0.10430583357810974,,0.360304889787324,0.47609390689828635,0.9296570940654556,0.9996896065515836,0.004802674986422062,0.02697622776031494,0.006744384765625,2.8663904666900635,-0.9645938150846972,592,,residual_laplace,,,model_593.mat,0.2159856703423377,,,0.05951173836228579,31,,,,,,2.502308397338512,31.588376453423678,,,,,0.85552978515625,10.0,test,,,,0.07139595266471538,0.03,mixed_10db,28.702733516693115
0.02044154999841611,0.08620978891849518,0.977325439453125,0.027325439453125044,0.031415893314678214,-1.3436462275978531,0.30575483924011315,0.96038818359375,0.8191470054346994,2,0.985198974609375,0.03225052628084325,0.09668155014514923,1.8,0.31608425994400946,0.4335787986203153,0.8921881646378904,0.9997030573398414,0.005764685571193695,0.0387725830078125,0.006744384765625,2.7251458168029785,-1.2499384716397566,592,7.5,neural_bvi,1.0,1.0,model_593.mat,0.373260034171592,ensemble_calibrated,0.044219695031642914,0.05419734982753941,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.09758412837982178}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.09668154269456863}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.09664732217788696}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.09661330282688141}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.09655257314443588}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.0964445099234581}]",physics_line_search,1.7881393432617188e-07,center,,,0.08164659142494202,0.09521939605474472,0.09521939605474472,0.75,0.9821014404296875,10.0,test,"[0.0, 0.061917781829833984]","[2.699212091974914, 2.7251458168029785]","[1.0, 1.0]",0.02865038367302748,0.03,mixed_10db,48.93818235397339
,,,,,,,,,,,,0.12285242974758148,,0.4791107177734375,0.6010698080062866,,,,,,,,566,,nn,,,model_567.mat,,,,0.07513372600078583,1,,,,,,,,,,,,,0.0,test,,,,,,mixed_0db,0.7745921611785889
0.02171653004828784,,0.9704742431640625,0.020474243164062544,0.041815345963269114,-1.168651975110866,0.32942769768589286,0.937225341796875,7.976083234617511,,0.181732177734375,0.05481786853401171,0.12326043099164963,,0.481470727996134,0.6036720392866756,0.7893138734671272,0.9504943719822327,0.005050523546006944,0.004994710286458334,0.0119476318359375,,27.19105061826104,566,,mc_dropout,,,model_567.mat,0.04130193829307777,,,0.07545900491083445,1,,,,,,,,,,,,0.1672515869140625,0.0,test,,,,0.1000955687210093,,mixed_0db,0.9794907569885254
0.0209102479769377,,0.97723388671875,0.027233886718750044,0.04240115415547496,-1.1375547147607903,0.393634687958753,0.8823699951171875,4.708565913660769,,0.35955810546875,0.04810145237582106,0.11975053697824478,,0.45218153362379787,0.6071088328299491,0.6920079150200853,0.9271433234285175,0.0067578125,0.0068359375,0.0119476318359375,,6.064985386283999,566,,deep_ensemble,,,model_567.mat,0.08359969787638802,,,0.07588860410374364,1,,,,,,,,,,,,0.2674713134765625,0.0,test,,,,0.07872457124146066,,mixed_0db,0.8769609928131104
,,,,,,,,,0,,,0.12239697575569153,,0.4780310392379761,0.5993428230285645,,,,,,0.605973482131958,,566,,residual_map,,,model_567.mat,,,,0.07491785287857056,7,,,,,,1.0,0.0,,,,,,0.0,test,,,,,0.03,mixed_0db,9.989626169204712
0.018672982536064888,,0.984466552734375,0.034466552734375044,0.047418995754978356,-0.965914105451913,0.5405343825152332,0.9819488525390625,1.912344593926287,0,0.9098358154296875,0.0415838923973178,0.12244967371225357,,0.47131290512178303,0.5917937477315974,0.8264589431451201,0.9913612685075277,0.008747681975364685,0.0323491096496582,0.0119476318359375,0.6059721112251282,-1.0411711450033856,566,,residual_laplace,,,model_567.mat,0.2826553250848502,,,0.07397421846644968,31,,,,,,1.489058499742613,2.7023148892995303,,,,,0.9017181396484375,0.0,test,,,,0.19715425429725747,0.03,mixed_0db,28.61313533782959
0.015763422533814336,0.09263898432254791,0.9791412353515625,0.029141235351562544,0.038841189020918904,-1.2608697586520223,0.2966330261106576,0.95172119140625,0.8191470054346994,2,0.9890899658203125,0.040202117067200865,0.11975052207708359,1.8,0.4521815339970159,0.607108832633001,0.6946026469333981,0.9865843087118417,0.009306465275585651,0.02782309055328369,0.0119476318359375,0.7718023061752319,-1.2134201942953413,566,7.5,neural_bvi,1.9106559753417969,0.6499999761581421,model_567.mat,0.3621242880003479,ensemble_calibrated,0.11166386306285858,0.07588860407912512,37,-1.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.11975053697824478}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.12004023045301437}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.12003996223211288}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.12003173679113388}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.12000603973865509}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.119961217045784}]",physics_line_search,1.7881393432617188e-07,reference_ensemble_mean,,,0.0783919095993042,0.0923786461353302,0.0923786461353302,0.75,0.97802734375,0.0,test,"[0.0, 0.009990394115447998]","[0.7167616129154339, 0.7718023061752319]","[1.0, 0.35]",0.2817101161960493,0.03,mixed_0db,48.73024773597717
,,,,,,,,,,,,0.08125261217355728,,0.4586114287376404,0.5914505124092102,,,,,,,,566,,nn,,,model_567.mat,,,,0.07393131405115128,1,,,,,,,,,,,,,5.0,test,,,,,,mixed_5db,0.7552852630615234
0.02149782581993479,,0.9811248779296875,0.031124877929687544,0.04037198210103687,-1.220910206759904,0.31859991792849657,0.9368438720703125,7.976083234617511,,0.190460205078125,0.05259485935140368,0.0809558629989624,,0.46131554626841387,0.5936207350674237,0.7693421454481154,0.9401934838386458,0.0053791809082031255,0.005234273274739585,0.0119476318359375,,25.996119762914347,566,,mc_dropout,,,model_567.mat,0.039944407367692475,,,0.07420259188342797,1,,,,,,,,,,,,0.1770782470703125,5.0,test,,,,0.09826746252460275,,mixed_5db,1.0439035892486572
0.021075998671208688,,0.9422760009765625,0.007723999023437456,0.04246957315994512,-0.963633900482211,0.37492300515252286,0.8369293212890625,4.708565913660769,,0.3284454345703125,0.04795063571478409,0.07667098939418793,,0.4492688867995185,0.6086751570280803,0.6946243038673319,0.9300797495558276,0.0070513916015625,0.0070587158203124995,0.0119476318359375,,11.820285676198072,566,,deep_ensemble,,,model_567.mat,0.07962573148056898,,,0.07608439462851004,1,,,,,,,,,,,,0.24139404296875,5.0,test,,,,0.05537372838196551,,mixed_5db,0.8341560363769531
,,,,,,,,,0,,,0.07973174005746841,,0.4580014646053314,0.5904394388198853,,,,,,0.8334567546844482,,566,,residual_map,,,model_567.mat,,,,0.07380492985248566,7,,,,,,1.0,0.0,,,,,,5.0,test,,,,,0.03,mixed_5db,10.072478532791138
0.020769600388207715,,0.9778289794921875,0.027828979492187544,0.04626758511586953,-0.9909109566496729,0.5119213023630107,0.973663330078125,1.912344593926287,0,0.8889923095703125,0.04089026770634123,0.08084077388048172,,0.4561102244751911,0.5885146465064831,0.8408993248737041,0.9904395717381616,0.008064741268754005,0.02740931510925293,0.0119476318359375,0.8334015607833862,-0.985165607270635,566,,residual_laplace,,,model_567.mat,0.2676930215113617,,,0.07356433081331039,31,,,,,,1.6133110928488277,6.93307861776524,,,,,0.880889892578125,5.0,test,,,,0.13730001775568648,0.03,mixed_5db,29.411513805389404
0.015950828033542204,0.09410068392753601,0.97796630859375,0.027966308593750044,0.03853697621350802,-1.2600311670735898,0.29213678680751576,0.9516754150390625,0.8191470054346994,2,0.9892120361328125,0.03944344076892854,0.07667098194360733,1.8,0.4492688865292642,0.6086751578108435,0.6710920193308386,0.9706383816415731,0.009079926647245884,0.022579550743103027,0.0119476318359375,1.0254263877868652,-1.2162333536330527,566,7.5,neural_bvi,1.0,1.0,model_567.mat,0.35663535955000725,ensemble_calibrated,0.06279319524765015,0.07608439472635543,37,-1.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.07667098939418793}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.0770823284983635}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.07707345485687256}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.07706360518932343}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.07704618573188782}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.07699019461870193}]",physics_line_search,1.7881393432617188e-07,reference_ensemble_mean,,,0.07693073898553848,0.09097841382026672,0.09097841382026672,0.75,0.9784698486328125,5.0,test,"[0.0, 0.0]","[0.9078037619765382, 1.0254263877868652]","[1.0, 0.0]",0.24336442780258746,0.03,mixed_5db,49.44907522201538
,,,,,,,,,,,,0.06177427992224693,,0.4686555564403534,0.590796709060669,,,,,,,,566,,nn,,,model_567.mat,,,,0.07384958863258362,1,,,,,,,,,,,,,10.0,test,,,,,,mixed_10db,0.7400434017181396
0.02397798336733415,,0.9467620849609375,0.0032379150390624556,0.04253635106571751,-1.0804608473981028,0.3286323864528592,0.8986053466796875,7.976083234617511,,0.1860198974609375,0.05453515107754346,0.05987413227558136,,0.4785873604126436,0.5974645225075749,0.7923328281526935,0.9417351807780263,0.004721306694878472,0.004621378580729168,0.0119476318359375,,34.234271338640674,566,,mc_dropout,,,model_567.mat,0.041202226308125964,,,0.07468306531344686,1,,,,,,,,,,,,0.1719512939453125,10.0,test,,,,0.020836214244361963,,mixed_10db,1.0437052249908447
0.021040025774729007,,0.9515380859375,0.0015380859375000444,0.041879282419334446,-1.0276896142811516,0.36734875036095155,0.8394012451171875,4.708565913660769,,0.3202056884765625,0.04778218294247723,0.05592217296361923,,0.44629742062020344,0.600674087972602,0.7001492047993612,0.928991775979294,0.0067291259765625,0.0067352294921875,0.0119476318359375,,10.572505964312109,566,,deep_ensemble,,,model_567.mat,0.07801711965136046,,,0.07508426099657525,1,,,,,,,,,,,,0.2409515380859375,10.0,test,,,,0.04122379320697275,,mixed_10db,0.858208179473877
,,,,,,,,,0,,,0.05919121950864792,,0.47914326190948486,0.6000284552574158,,,,,,1.455183982849121,,566,,residual_map,,,model_567.mat,,,,0.07500355690717697,7,,,,,,1.0,0.0,,,,,,10.0,test,,,,,0.03,mixed_10db,10.28990387916565
0.019681319950658187,,0.9638824462890625,0.013882446289062544,0.04504987810909634,-1.048606537040793,0.4380662815527878,0.9589080810546875,1.912344593926287,0,0.8447723388671875,0.043126956589935636,0.06147272512316704,,0.48180162327354736,0.6050928190216373,0.8532993814577043,0.9911650715394598,0.006284757517278194,0.018935799598693848,0.0119476318359375,1.4551825523376465,-0.7719260612978336,566,,residual_laplace,,,model_567.mat,0.22907287901356946,,,0.07563660237770466,31,,,,,,2.048103325285658,20.030991862459775,,,,,0.82989501953125,10.0,test,,,,0.18340296914827567,0.03,mixed_10db,28.529227018356323
0.012486420364521317,0.08855898678302765,0.9814910888671875,0.031491088867187544,0.03805587412096634,-1.3131576577847135,0.2811027379270094,0.921630859375,0.8191470054346994,2,0.9915618896484375,0.03911768620529846,0.055922143161296844,1.8,0.4462974211104518,0.6006740881017477,0.7074585812038668,0.9826308239312137,0.008403385989367962,0.020209908485412598,0.0119476318359375,1.4367332458496094,-1.265842019130253,566,7.5,neural_bvi,1.7547653913497925,0.75,model_567.mat,0.3431651902064095,ensemble_calibrated,0.03531121090054512,0.07508426101271846,37,-1.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.05592217296361923}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.05649760738015175}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.05647079646587372}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.05644422397017479}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.056387726217508316}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.056264765560626984}]",physics_line_search,1.7881393432617188e-07,reference_ensemble_mean,,,0.07218111306428909,0.08754214644432068,0.08754214644432068,0.75,0.9715576171875,10.0,test,"[0.0, 0.04062807559967041]","[1.4424916386487894, 1.4367332458496094]","[1.0, 0.75]",0.39242949921406384,0.03,mixed_10db,49.211750745773315
,,,,,,,,,,,,0.24223072826862335,,0.44156473875045776,0.657139241695404,,,,,,,,844,,nn,,,model_845.mat,,,,0.0821424052119255,1,,,,,,,,,,,,,0.0,test,,,,,,mixed_0db,0.7561542987823486
0.017103264842040323,,0.9172210693359375,0.032778930664062456,0.041219341163621304,-1.1964709174839254,0.3095982661497737,0.90350341796875,7.976083234617511,,0.22979736328125,0.05023994885498927,0.2434760481119156,,0.4405762342562904,0.6537806458095385,0.8094271644987066,0.9309474639409805,0.0066904534233940965,0.006378682454427083,0.0300750732421875,,36.60571735890623,844,,mc_dropout,,,model_845.mat,0.03881582688847267,,,0.08172258072619232,1,,,,,,,,,,,,0.212677001953125,0.0,test,,,,0.3383830852991933,,mixed_0db,1.0728175640106201
0.01574150742193317,,0.928070068359375,0.021929931640624956,0.04154919034509235,-1.1753420653670372,0.3419332568664937,0.8578948974609375,4.708565913660769,,0.379364013671875,0.04745639616510914,0.23382985591888428,,0.4441991136964816,0.6558770748812175,0.8478077405595827,0.9414336040605774,0.0062432861328125,0.0054656982421875,0.0300750732421875,,9.376791981271992,844,,deep_ensemble,,,model_845.mat,0.0726194053786549,,,0.08198463436015219,1,,,,,,,,,,,,0.26336669921875,0.0,test,,,,0.3923979991079407,,mixed_0db,0.8186221122741699
,,,,,,,,,0,,,0.23846903443336487,,0.4437465965747833,0.6594024300575256,,,,,,1.0581716299057007,,844,,residual_map,,,model_845.mat,,,,0.0824253037571907,7,,,,,,1.0,0.0,,,,,,0.0,test,,,,,0.03,mixed_0db,9.953379154205322
0.016416789342772443,,0.977325439453125,0.027325439453125044,0.04540043710260898,-1.0700633028938933,0.4858105462041222,0.977691650390625,1.912344593926287,0,0.906341552734375,0.0407629255306679,0.2368151992559433,,0.43978221788982896,0.6496233378776,0.8342754889633361,0.9616586456581974,0.007901149801909924,0.015696167945861816,0.0300750732421875,1.058181643486023,-1.0736697486532285,844,,residual_laplace,,,model_845.mat,0.25403922906112225,,,0.0812029172347,31,,,,,,2.065598020731748,10.52500119673285,,,,,0.9015045166015625,0.0,test,,,,0.3643980818913387,0.03,mixed_0db,28.822174310684204
0.019237538647957908,0.09043654799461365,0.917236328125,0.032763671874999956,0.041568930371707544,-1.1496211407286776,0.2828660102624325,0.796600341796875,0.8191470054346994,2,0.953216552734375,0.042096951524757655,0.22551704943180084,1.8,0.4476503486993817,0.6528402996201558,0.8769111063072699,0.959485033576811,0.007534387521445751,0.019246459007263184,0.0300750732421875,1.1085609197616577,-1.1753948953824238,844,7.5,neural_bvi,1.0,1.0,model_845.mat,0.34531776150768334,ensemble_calibrated,0.16712826490402222,0.08160503745251947,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.23382985591888428}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.22551700472831726}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.22549176216125488}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.22546876966953278}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.22549472749233246}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.22575481235980988}]",physics_line_search,1.7881393432617188e-07,center,,,0.07352768629789352,0.08809126913547516,0.08809126913547516,0.75,0.9106597900390625,0.0,test,"[0.0, 0.0]","[1.1339038787409663, 1.1085609197616577]","[1.0, 0.0]",0.2273996542926668,0.03,mixed_0db,49.4653263092041
,,,,,,,,,,,,0.19715555012226105,,0.4441910684108734,0.6606020331382751,,,,,,,,844,,nn,,,model_845.mat,,,,0.0825752541422844,1,,,,,,,,,,,,,5.0,test,,,,,,mixed_5db,0.7542574405670166
0.016098384343546983,,0.9322967529296875,0.017703247070312456,0.04115610329558655,-1.243298798474168,0.32671526308842325,0.910125732421875,7.976083234617511,,0.226318359375,0.050159122124880676,0.19622139632701874,,0.4422354563614552,0.6573588982755131,0.8008875012061163,0.9333268402215192,0.00697813245985243,0.006748962402343749,0.0300750732421875,,31.11048826393708,844,,mc_dropout,,,model_845.mat,0.04096186731022932,,,0.08216986228443914,1,,,,,,,,,,,,0.2031707763671875,5.0,test,,,,0.37220038912763254,,mixed_5db,1.1056084632873535
0.015302301517780436,,0.9354705810546875,0.014529418945312456,0.04027469855410466,-1.1894870388152423,0.31099386064017565,0.8147125244140625,4.708565913660769,,0.3590240478515625,0.047105190315816683,0.1876283586025238,,0.4358477796410398,0.6494015054907519,0.8338297415155651,0.9390278163393592,0.0064935302734375,0.0056854248046875,0.0300750732421875,,11.013007208249988,844,,deep_ensemble,,,model_845.mat,0.06604853077367859,,,0.08117518818634399,1,,,,,,,,,,,,0.2518157958984375,5.0,test,,,,0.3927463386105694,,mixed_5db,0.8048019409179688
,,,,,,,,,0,,,0.19239528477191925,,0.45274364948272705,0.6637403964996338,,,,,,2.199596643447876,,844,,residual_map,,,model_845.mat,,,,0.08296754956245422,7,,,,,,1.0,0.0,,,,,,5.0,test,,,,,0.03,mixed_5db,10.156790494918823
0.01571765636284111,,0.9708099365234375,0.020809936523437544,0.04377222347400048,-1.1352350947373786,0.4121054213272435,0.9693145751953125,1.912344593926287,0,0.868499755859375,0.04211809237378014,0.18799130618572235,,0.46006600248122,0.6661119661467214,0.8137254879922328,0.9551449330800421,0.007504206150770187,0.008100986480712892,0.0300750732421875,2.199591875076294,-0.8889069503976518,844,,residual_laplace,,,model_845.mat,0.21549746972688333,,,0.08326399576834018,31,,,,,,2.967856436587247,31.480454680178916,,,,,0.8483428955078125,5.0,test,,,,0.4075607297310948,0.03,mixed_5db,28.864586353302002
0.01714205367136664,0.08709007501602173,0.9409027099609375,0.009097290039062456,0.04051406134723466,-1.199405509082406,0.28228392604773656,0.8183441162109375,0.8191470054346994,2,0.9561920166015625,0.040620960318978404,0.17685888707637787,1.8,0.439542545033742,0.646394458343135,0.8623162836619662,0.9693486530863652,0.008646881207823753,0.021109819412231445,0.0300750732421875,2.02445125579834,-1.2102032411518269,844,7.5,neural_bvi,1.0,1.0,model_845.mat,0.3446071635187582,ensemble_calibrated,0.09398312121629715,0.08079930729289188,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.1876283586025238}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.17685838043689728}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.17679888010025024}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.1767611801624298}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.1766905039548874}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.176446333527565}]",physics_line_search,1.7881393432617188e-07,center,,,0.07314077764749527,0.087909996509552,0.087909996509552,0.75,0.9106597900390625,5.0,test,"[0.0, 0.0]","[1.9703680016100407, 2.02445125579834]","[1.0, 0.0]",0.2986234939823622,0.03,mixed_5db,49.57202911376953
,,,,,,,,,,,,0.17990052700042725,,0.4376767873764038,0.649040162563324,,,,,,,,844,,nn,,,model_845.mat,,,,0.0811300203204155,1,,,,,,,,,,,,,10.0,test,,,,,,mixed_10db,0.7267203330993652
0.016714959991966174,,0.9412078857421875,0.008792114257812456,0.04153276975145268,-1.269373461909221,0.34583233288165954,0.9299468994140625,7.976083234617511,,0.2289886474609375,0.04990941437489694,0.18046267330646515,,0.4421444477823191,0.6514052249695848,0.8110240112088027,0.9311858772782711,0.006661648220486111,0.006415812174479168,0.0300750732421875,,25.32071192041423,844,,mc_dropout,,,model_845.mat,0.043358666476919244,,,0.0814256531211981,1,,,,,,,,,,,,0.2087249755859375,10.0,test,,,,0.35834652103185544,,mixed_10db,1.0459344387054443
0.0186470681659664,,0.91656494140625,0.033435058593749956,0.0406244380079967,-0.9592473101293323,0.30169099330266985,0.7983245849609375,4.708565913660769,,0.3609161376953125,0.04694732257444685,0.17045751214027405,,0.43293460056465843,0.6458907648985684,0.8364889086233815,0.9380852296153105,0.006430664062500001,0.005694580078125,0.0300750732421875,,16.88236967429737,844,,deep_ensemble,,,model_845.mat,0.06407279815337438,,,0.08073634561232106,1,,,,,,,,,,,,0.247589111328125,10.0,test,,,,0.31519159711886413,,mixed_10db,0.8826611042022705
,,,,,,,,,0,,,0.17473599314689636,,0.44135600328445435,0.6550387144088745,,,,,,5.672713756561279,,844,,residual_map,,,model_845.mat,,,,0.08187983930110931,7,,,,,,1.0,0.0,,,,,,10.0,test,,,,,0.03,mixed_10db,10.015013933181763
0.015557506100177011,,0.9404296875,0.009570312499999956,0.04067554986085872,-1.1949184616133164,0.3056404548392492,0.9336700439453125,1.912344593926287,0,0.77606201171875,0.04184856950652598,0.17308557033538818,,0.4382845244786644,0.6532360020060266,0.8128329151495315,0.9466912087935331,0.006825621239840984,0.004020810127258301,0.0300750732421875,5.672714710235596,-0.31013778738045406,844,,residual_laplace,,,model_845.mat,0.15982498973231477,,,0.08165450025075333,31,,,,,,4.355205409531201,88.87069913305069,,,,,0.75909423828125,10.0,test,,,,0.3999383690526938,0.03,mixed_10db,28.539191722869873
0.018060508950505965,0.08315476775169373,0.927001953125,0.022998046874999956,0.04041054679861747,-1.210622578679287,0.27356790699834194,0.782501220703125,0.8191470054346994,2,0.955780029296875,0.041146401572201494,0.15921546518802643,1.8,0.43698685227408873,0.6431564111859864,0.8824289631791422,0.9808797931047941,0.0072301654145121574,0.01649153232574463,0.0300750732421875,4.702154159545898,-1.2247536388540614,844,7.5,neural_bvi,1.0,1.0,model_845.mat,0.3339668034959936,ensemble_calibrated,0.052850592881441116,0.0803945513982483,37,0.0,"[{""label"": ""reference_ensemble_mean"", ""alpha"": null, ""data_rmse"": 0.17045751214027405}, {""label"": ""center"", ""alpha"": 0.0, ""data_rmse"": 0.15921561419963837}, {""label"": ""bvi_alpha_0.025"", ""alpha"": 0.025, ""data_rmse"": 0.1590801179409027}, {""label"": ""bvi_alpha_0.05"", ""alpha"": 0.05, ""data_rmse"": 0.15898901224136353}, {""label"": ""bvi_alpha_0.1"", ""alpha"": 0.1, ""data_rmse"": 0.15874595940113068}, {""label"": ""bvi_alpha_0.2"", ""alpha"": 0.2, ""data_rmse"": 0.15826432406902313}]",physics_line_search,1.7881393432617188e-07,center,,,0.07008664309978485,0.0851956158876419,0.0851956158876419,0.75,0.8902587890625,10.0,test,"[0.0, 0.28400373458862305]","[5.209276892244816, 4.702154159545898]","[1.0, 1.0]",0.23504033325436796,0.03,mixed_10db,50.29161310195923
,,,,,,,,,,,,0.2189817577600479,,0.7066090106964111,1.1040936708450317,,,,,,,,320,,nn,,,model_321.mat,,,,0.13801170885562897,1,,,,,,,,,,,,,0.0,test,,,,,,mixed_0db,0.7799193859100342
0.018858861625045176,,0.9217071533203125,0.028292846679687456,0.06384681950401475,0.7162796611996263,0.39243459001904785,0.8592987060546875,7.976083234617511,,0.225128173828125,0.08112127441464269,0.2183046042919159,,0.6993222255129543,1.08872532877405,0.7024600613091841,0.8571995452452109,0.016863318549262152,0.016576639811197915,0.02947998046875,,143.3772213256534,320,,mc_dropout,,,model_321.mat,0.0492014161037813,,,0.13609066609675624,1,,,,,,,,,,,,0.2043914794921875,0.0,test,,,,0.5368481340408625,,mixed_0db,1.0453710556030273
0.015834678984814707,,0.92877197265625,0.021228027343749956,0.060140318644482486,-0.8028207228492437,0.4431270162616364,0.779510498046875,4.708565913660769,,0.4160919189453125,0.07149349871841992,0.2027113139629364,,0.6581984352450037,0.9884420850776119,0.7752660076421528,0.8976658661649078,0.011806640625000002,0.009954833984375001,0.02947998046875,,13.075948873510367,320,,deep_ensemble,,,model_321.mat,0.09411082359665167,,,0.12355526063470149,1,,,,,,,,,,,,0.277435302734375,0.0,test,,,,0.5892440618061755,,mixed_0db,0.8145060539245605
,,,,,,,,,0,,,0.21716874837875366,,0.7202026844024658,1.1124409437179565,,,,,,0.9111133217811584,,320,,residual_map,,,model_321.mat,,,,0.13905511796474457,7,,,,,,1.0,0.0,,,,,,0.0,test,,,,,0.03,mixed_0db,9.870189189910889
